"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
76,964,11.36,1.9,Desiree HENRY,26 AUG 1995,GBR,5f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1123
77,964,11.36,1.9,Mariam ABDUL-RASHID,21 SEP 1997,CAN,6f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1123
78,964,11.36,0.9,Dajour MILES,25 JUL 2001,USA,1f5,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",27 APR 2024,1123
79,964,11.36,0.6,Laura MARTÍNEZ IBARGUEN,25 AUG 2004,COL,6,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1123
80,964,11.36,0.3,Cynteria JAMES,07 SEP 2005,USA,3h1,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1123
81,964,11.36,0.8,Brianna HOWARD,,USA,1,"University of the Incarnate Word, San Antonio, TX (USA)",11 MAY 2024,1123
82,964,11.36,0.8,Natacha NGOYE,15 AUG 1993,CGO,1f1,"Stade des Maradas, Cergy-Pontoise (FRA)",12 MAY 2024,1123
83,964,11.36,1.4,Lia LOVE,,USA,5,"University of Michigan Outdoor Track Stadium, Ann Arbor, MI (USA)",12 MAY 2024,1123
84,964,11.36,1.4,Maria Isabel PÉREZ,01 MAR 1993,ESP,4h2,"Centro Sportivo Fontanassa, Savona (ITA)",15 MAY 2024,1123
85,964,11.36,-2.4,Alana REID,20 JAN 2005,JAM,4,"Drake Stadium, Los Angeles, CA (USA)",18 MAY 2024,1137
86,964,11.36,0.3,Donna NTAMBUE,26 FEB 2001,CAN,1h5,"Piste Ben Leduc, Montréal (CAN)",18 MAY 2024,1123
87,964,11.36,0.7,Dimitra TSOUKALA,07 SEP 1999,GRE,1f2,"Elena Venizelou National Stadium, Chania (GRE)",19 MAY 2024,1123
88,964,11.36,1.6,Ajla DEL PONTE,15 JUL 1996,SUI,2h1,"Stadion Schützenmatte, Basel (SUI)",20 MAY 2024,1123
89,964,11.36,1.6,Christania WILLIAMS,17 OCT 1994,JAM,1f1,"Leichtathletikarena, Eisenstadt (AUT)",22 MAY 2024,1123
90,964,11.36,-0.3,Jahniya BOWERS,05 MAY 2001,USA,4h1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1124
91,964,11.36,1.3,Polyniki EMMANOUILIDOU,30 JUN 2003,GRE,1,"Atatürk Stadyumu, Izmir (TUR)",25 MAY 2024,1123
92,964,11.36,1.5,Jennifer MONTAG,11 FEB 1998,GER,3h2,"Stadion Manfort, Leverkusen (GER)",25 MAY 2024,1123
93,964,11.36,0.7,Emma VAN CAMP,11 OCT 2004,SUI,3f2,"Sportanlage Neudorf, St. Gallen (SUI)",25 MAY 2024,1123
94,964,11.36,0.1,Géraldine FREY,19 JUN 1997,SUI,1h4,"Sportanlage Neudorf, St. Gallen (SUI)",25 MAY 2024,1123
95,964,11.36,1.4,Tina CLAYTON,17 AUG 2004,JAM,4f1,"National Stadium, Kingston (JAM)",25 MAY 2024,1123
96,964,11.36,-0.6,Bree MASTERS,24 JUN 1995,AUS,1f1,"HFC Bank Stadium, Suva (FIJ)",01 JUN 2024,1126
97,964,11.36,0.6,Lucia CARRILLO,04 JAN 2002,ESP,2f1,"Helmántico, Salamanca (ESP)",01 JUN 2024,1123
98,964,11.36,0.6,Leya BUCHANAN,17 AUG 1996,CAN,4f1,"Notre Dame HS, Sherman Oaks, CA (USA)",07 JUN 2024,1123
99,964,11.36,0.3,Remona BURCHELL,15 SEP 1991,JAM,3f1,"National Stadium, Kingston (JAM)",08 JUN 2024,1123
0,964,11.36,1.3,Yunisleidy GARCÍA ABREU,11 AUG 1999,CUB,2h1,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",12 JUN 2024,1123
1,964,11.36,0.7,Avery LEWIS,21 DEC 2005,USA,2h2,"Hayward Field, Eugene, OR (USA)",12 JUN 2024,1123
2,964,11.36,1.8,Alexandra BURGHARDT,28 APR 1994,GER,1f1,"Bislett Stadion, Oslo (NOR)",18 JUN 2024,1123
3,964,11.36,0.1,Jacqueline MADOGO,14 APR 2000,CAN,2,"Complexe Sportif Claude-Robillard, Montréal (CAN)",28 JUN 2024,1123
4,964,11.36,0.1,Jacqueline MADOGO,14 APR 2000,CAN,1h3,"Complexe Sportif Claude-Robillard, Montréal (CAN)",28 JUN 2024,1123
5,964,11.36,0.7,Paula GARCÍA,10 NOV 1998,ESP,1sf1,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",28 JUN 2024,1123
6,964,11.36,0.3,Boglárka TAKÁCS,28 AUG 2001,HUN,1h1,"Lantos Mihály Sportközpont, Budapest (HUN)",29 JUN 2024,1123
7,964,11.36,1.8,Jasmine WILKINS,09 FEB 2005,GBR,1f1,"Stratford Community Track, London (GBR)",02 JUL 2024,1123
8,964,11.36,-2.0,Zaynab DOSSO,12 SEP 1999,ITA,6,"Stade Charléty, Paris (FRA)",07 JUL 2024,1135
9,964,11.36,0.5,Jessika GBAI,29 DEC 1998,CIV,2f2,"Sportcentrum Wembley, Kortrijk (BEL)",13 JUL 2024,1123
10,964,11.36,1.9,Jessica-Bianca WESSOLLY,11 DEC 1996,GER,2h3,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1123
11,964,11.36,0.4,Sophia JUNK,01 MAR 1999,GER,1f2,"Mommsenstadion, Berlin (GER)",26 JUL 2024,1123
12,964,11.36,0.8,Natacha NGOYE,15 AUG 1993,CGO,6h8,"Stade de France, Paris (FRA)",02 AUG 2024,1123
13,964,11.36,0.2,Natalya KOMBAROVA,24 SEP 2001,RUS,2,"Kalininets Stadium, Yekaterinburg (RUS)",15 AUG 2024,1123
14,964,11.36,-0.1,Yuliya KARAVAYEVA,23 NOV 2000,RUS,1sf2,"Kalininets Stadium, Yekaterinburg (RUS)",15 AUG 2024,1123
15,964,11.36,-0.2,Amy HUNT,15 MAY 2002,GBR,3f2,"Stade Olympique de la Pontaise, Lausanne (SUI)",22 AUG 2024,1124
16,964,11.36,-0.5,Boglárka TAKÁCS,28 AUG 2001,HUN,1,Priboj (SRB),04 SEP 2024,1126
17,1018,11.37,0.7,Olayinka OLAJIDE,28 OCT 2002,NGR,1f2,"Navy New Sport Center, Lagos (NGR)",27 JAN 2024,1120
18,1018,11.37,0.4,Gabriela Aline GRUNOW,27 FEB 1998,BRA,1,"COTP Stadium, São Paulo (BRA)",02 MAR 2024,1120
19,1018,11.37,-1.3,Gina Mariam BASS BITTAYE,03 MAY 1995,GAM,1sf3,"University of Ghana Sports Stadium, Accra (GHA)",18 MAR 2024,1127
20,1018,11.37,1.7,Crystal EMMANUEL-AHYE,27 NOV 1991,CAN,3f1,"Percy Beard Track, Gainesville, FL (USA)",30 MAR 2024,1120
21,1018,11.37,2.0,Jessica MILAT,01 JAN 2005,AUS,1f1,"Lakeside Stadium, Melbourne (AUS)",06 APR 2024,1120
22,1018,11.37,1.7,He LI,21 FEB 2001,CHN,1sf3,"Zhaoqing Sports Center, Zhaoqing (CHN)",09 APR 2024,1120
23,1018,11.37,-0.6,Ella CONNOLLY,13 JUL 2000,AUS,2,"SA Athletic Stadium, Adelaide (AUS)",13 APR 2024,1123
24,1018,11.37,1.6,Victoria PERROW,,USA,8f1,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1120
25,1018,11.37,1.0,Taylor SNAER,22 FEB 2005,USA,1f1,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1120
26,1018,11.37,-0.4,Maboundou KONÉ,16 MAY 1997,CIV,6f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1122
27,1018,11.37,1.2,Michaela FRANCOIS,2003,USA,1f7,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",27 APR 2024,1120
28,1018,11.37,0.0,Boglárka TAKÁCS,28 AUG 2001,HUN,2f1,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",27 APR 2024,1120
29,1018,11.37,2.0,Rafailia SPANOUDAKI-CHATZIRIGA,07 JUN 1994,GRE,1f1,"Agios Kosmas Training Center, Elliniko, Athina (GRE)",27 APR 2024,1120
30,1018,11.37,1.5,Dimitra TSOUKALA,07 SEP 1999,GRE,3f1,"Municipal Sports Center, Alexandria (GRE)",08 MAY 2024,1120
31,1018,11.37,2.0,Natasha MORRISON,17 NOV 1992,JAM,7,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2024,1120
32,1018,11.37,0.8,Angelica Maria GAMBOA,06 APR 1998,COL,2h1,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1120
33,1018,11.37,0.3,Cynteria JAMES,07 SEP 2005,USA,8,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1120
34,1018,11.37,1.0,Olga SAFRONOVA,05 NOV 1991,KAZ,1,Tashkent (UZB),12 MAY 2024,1120
35,1018,11.37,-2.4,Twanisha TERRY,24 JAN 1999,USA,5,"Drake Stadium, Los Angeles, CA (USA)",18 MAY 2024,1134
36,1018,11.37,-0.4,Krystal SLOLEY,24 APR 2002,JAM,3f1,"National Stadium, Kingston (JAM)",18 MAY 2024,1122
37,1018,11.37,-3.8,Jodean WILLIAMS,11 NOV 1993,JAM,1,"Pista da Universidade Federal Fluminense – UFF, Rio de Janeiro (BRA)",19 MAY 2024,1142
38,1018,11.37,1.3,Nathacha KOUNI,18 FEB 2001,SUI,2f1,"Stadion Schützenmatte, Basel (SUI)",20 MAY 2024,1120
39,1018,11.37,-0.4,Sophia JUNK,01 MAR 1999,GER,2h1,"Michael-Hoffmann-Stadion, Mannheim (GER)",20 MAY 2024,1122
40,1018,11.37,1.4,Rosângela SANTOS,20 DEC 1990,BRA,1f2,"Heino Lipp Stadium, Jöhvi (EST)",23 MAY 2024,1120
41,1018,11.37,1.0,Aniyah BIGAM,2004,USA,4h4,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1120
42,1018,11.37,0.8,Kailei COLLINS,11 JUL 2001,USA,3h5,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1120
43,1018,11.37,0.5,Olga SAFRONOVA,05 NOV 1991,KAZ,2f1,"Paul-Greifzu-Stadion, Dessau (GER)",24 MAY 2024,1120
44,1018,11.37,0.2,Justina Tiana EYAKPOBEYAN,26 SEP 2006,NGR,1h2,"Yabatech Sport Complex, Lagos (NGR)",01 JUN 2024,1120
45,1018,11.37,-0.8,Julia HENRIKSSON,11 JUL 2000,SWE,5,"Olympiastadion, Stockholm (SWE)",02 JUN 2024,1124
46,1018,11.37,-0.1,Xiaojing LIANG,07 APR 1997,CHN,1,"Olympic Sports Center, Huangshi (CHN)",02 JUN 2024,1120
47,1018,11.37,0.6,Midori MIKASE,02 JUN 2001,JPN,5f1,"Notre Dame HS, Sherman Oaks, CA (USA)",07 JUN 2024,1120
48,1018,11.37,0.1,Mallory LECONTE,04 OCT 2000,FRA,2f1,"Stade Philippides, Montpellier (FRA)",08 JUN 2024,1120
49,1018,11.37,1.8,Aimara NAZARENO,30 NOV 2001,ECU,1,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",12 JUN 2024,1120
50,1018,11.37,0.2,Pierrick-linda MOULIN,12 FEB 2001,GAB,1f1,"Stade Antonin Berliat, Bourgoin-Jallieu (FRA)",12 JUN 2024,1120
51,1018,11.37,0.7,Maia MCCOY,09 DEC 1996,LBR,4,"Foote Field, Edmonton (CAN)",13 JUN 2024,1120
52,1018,11.37,-0.9,Delphine NKANSA,21 SEP 2001,BEL,1h2,"Stade d'Athletisme Pierre Voillequin, Troyes (FRA)",16 JUN 2024,1125
53,1018,11.37,0.1,Olayinka OLAJIDE,28 OCT 2002,NGR,2,"Samuel Ogbemudia Stadium, Benin City (NGR)",16 JUN 2024,1120
54,1018,11.37,0.3,Ella CONNOLLY,13 JUL 2000,AUS,3f1,"Estadio Vallehermoso, Madrid (ESP)",21 JUN 2024,1120
55,1018,11.37,0.4,Shannon RAY,23 DEC 1995,USA,9sf1,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1120
56,1018,11.37,0.9,Remona BURCHELL,15 SEP 1991,JAM,5h1,"National Stadium, Kingston (JAM)",27 JUN 2024,1120
57,1018,11.37,0.2,Emma VAN CAMP,11 OCT 2004,SUI,4,"Stadion Deutweg, Winterthur (SUI)",28 JUN 2024,1120
58,1018,11.37,1.0,Shockoria WALLACE,09 AUG 1993,JAM,8sf2,"National Stadium, Kingston (JAM)",28 JUN 2024,1120
59,1018,11.37,1.8,Nadine VISSER,09 FEB 1995,NED,1sf1,"FBK Stadium, Hengelo (NED)",28 JUN 2024,1120
60,1018,11.37,0.8,Orlann OLIERE OMBISSA-DZANGUE,26 MAY 1991,FRA,1h3,"Stade Josette et Roger Mikulak, Angers (FRA)",29 JUN 2024,1120
61,1018,11.37,0.2,Malin STAVENOW,02 SEP 2001,GER,6,"Eintracht-Stadion, Braunschweig (GER)",29 JUN 2024,1120
62,1018,11.37,0.7,Sarah LAVIN,28 MAY 1994,IRL,2,"Morton Stadium, Santry, Dublin (IRL)",30 JUN 2024,1120
63,1018,11.37,1.5,Nele JAWORSKI,22 NOV 2004,GER,1f1,"Grenzlandstadion, Mönchengladbach (GER)",06 JUL 2024,1120
64,1018,11.37,1.5,Chelsea KADIRI,27 JUL 2005,GER,2f1,"Grenzlandstadion, Mönchengladbach (GER)",06 JUL 2024,1120
65,1018,11.37,-0.9,Kennedy BLACKMON,02 OCT 1999,USA,4,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2024,1125
66,1018,11.37,-0.9,Candace HILL,11 FEB 1999,USA,5,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2024,1125
67,1018,11.37,-1.1,Maia MCCOY,09 DEC 1996,LBR,4h1,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2024,1126
68,1018,11.37,-0.9,Jennifer MONTAG,11 FEB 1998,GER,2f1,"Besagroup-Sportpark, Rhede (GER)",14 JUL 2024,1125
69,1018,11.37,-1.1,Rebekka HAASE,02 JAN 1993,GER,5h1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1126
70,1018,11.37,1.0,Marine JEHAES,30 JUN 2003,BEL,1f1,"Stadium Municipal, Albi (FRA)",19 JUL 2024,1120
71,1018,11.37,1.0,Natalya KOMBAROVA,24 SEP 2001,RUS,2,"Salyut Geraklion Stadion, Moskva (RUS)",27 JUL 2024,1120
72,1018,11.37,-0.8,Yunisleidy GARCÍA ABREU,11 AUG 1999,CUB,5h2,"Stade de France, Paris (FRA)",02 AUG 2024,1124
73,1018,11.37,0.8,Joella LLOYD,12 APR 2002,ANT,7h8,"Stade de France, Paris (FRA)",02 AUG 2024,1120
74,1018,11.37,0.2,Leah BERTRAND,26 JUL 2002,TTO,9sf3,"Stade de France, Paris (FRA)",03 AUG 2024,1120
75,1018,11.37,0.0,Emma VAN CAMP,11 OCT 2004,SUI,1,"Stadion Hard, Langenthal (SUI)",17 AUG 2024,1120
76,1018,11.37,1.4,Midori MIKASE,02 JUN 2001,JPN,1h1,"Hokuroku Park Athletic Field, Fujiyoshida (JPN)",18 AUG 2024,1120
77,1018,11.37,0.0,Kishawna NILES,16 AUG 2005,BAR,3,"Estadio Atlético de la VIDENA, Lima (PER)",28 AUG 2024,1120
78,1018,11.37,0.5,Gémima JOSEPH,17 OCT 2001,FRA,6,"Stadio Quercia, Rovereto (ITA)",31 AUG 2024,1120
79,1018,11.37,1.4,Jodean WILLIAMS,11 NOV 1993,JAM,1h1,"Østerbro Stadium, Copenhagen (DEN)",03 SEP 2024,1120
80,1018,11.37,0.2,Rani ROSIUS,25 APR 2000,BEL,9,"Boudewijnstadion, Bruxelles (BEL)",13 SEP 2024,1120
81,1018,11.37,-0.2,Xiaojing LIANG,07 APR 1997,CHN,1h1,"Sports Center, Quzhou (CHN)",14 SEP 2024,1121
82,1018,11.37,0.5,Qiqi YUAN,26 OCT 1995,CHN,2,"Sports Center, Quzhou (CHN)",15 SEP 2024,1120
83,1084,11.38,0.0,Mia GROSS,18 APR 2001,AUS,4f1,"ES Marks Athletics Field, Sydney (AUS)",23 MAR 2024,1118
84,1084,11.38,2.0,Melicia MOUZZON,30 JAN 2001,USA,1f4,"Dick Vert Stadium, High Point, NC (USA)",23 MAR 2024,1118
85,1084,11.38,0.2,Sedrickia WYNN,,USA,1f1,"Bobcat Track and Field Complex, San Marcos, TX (USA)",30 MAR 2024,1118
86,1084,11.38,1.2,Hannah WALLER,19 DEC 2001,USA,1f1,"Triton Stadium, San Diego, CA (USA)",06 APR 2024,1118
87,1084,11.38,0.7,Herverge KOLE ETAME,22 JUN 2002,CMR,1,"Complexe Sportif D'olembe, Yaoundé (CMR)",06 APR 2024,1118
88,1084,11.38,1.5,Sydney HAWKINS,,USA,1f1,"University of South Florida Track & Field Stadium, Tampa, FL (USA)",06 APR 2024,1118
89,1084,11.38,1.6,Kasheika CAMERON,22 OCT 1998,JAM,3f3,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1118
90,1084,11.38,1.3,Rosalina SANTOS,18 FEB 1998,POR,2h1,"Estádio 1o de Maio, Lisboa (POR)",25 APR 2024,1118
91,1084,11.38,1.8,Sade Amor DE SOUSA,28 MAR 2001,NAM,1h1,"Vanderbilt Track, Nashville, TN (USA)",27 APR 2024,1118
92,1084,11.38,0.6,Cambrea STURGIS,27 MAR 1999,USA,1f3,"Tom Tellez Track, Houston, TX (USA)",03 MAY 2024,1118
93,1084,11.38,1.8,Serena COLE,26 JUN 2004,JAM,7f3,"National Stadium, Kingston (JAM)",04 MAY 2024,1118
94,1084,11.38,0.9,Moforehan ABINUSAWA,03 OCT 2003,NGR,1,"Weaver Stadium, Princeton, NJ (USA)",05 MAY 2024,1118
95,1084,11.38,1.5,Jennifer MONTAG,11 FEB 1998,GER,4f1,"Municipal Sports Center, Alexandria (GRE)",08 MAY 2024,1118
96,1084,11.38,0.6,Aimara NAZARENO,30 NOV 2001,ECU,7,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",10 MAY 2024,1118
97,1084,11.38,0.2,Dejanea OAKLEY,07 APR 2004,JAM,5f4,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",11 MAY 2024,1118
98,1084,11.38,0.2,Erin KINNEY,,USA,1,"St. Thomas O'Shaughnessy Stadium, St. Paul, Minneapolis, MN (USA)",11 MAY 2024,1118
99,1084,11.38,0.1,Lily JONES,07 MAR 2004,USA,5,"Potts Field, Boulder, CO (USA)",12 MAY 2024,1118
0,1084,11.38,-0.4,Shirley NEKHUBUI,31 JUL 2000,RSA,1f2,"Pilditch Stadium, Pretoria (RSA)",18 MAY 2024,1120
1,1084,11.38,-0.1,Orlann OLIERE OMBISSA-DZANGUE,26 MAY 1991,FRA,5f1,"Stadion Śląski, Chorzów (POL)",18 MAY 2024,1118
2,1084,11.38,1.4,Talea PREPENS,28 DEC 2001,GER,1f1,"Enwag-Stadion, Wetzlar (GER)",18 MAY 2024,1118
3,1084,11.38,-0.2,Symone DARIUS,04 JUL 1998,LBR,2h2,"Stade L. Achille, Fort-de-France (FRA)",18 MAY 2024,1119
4,1084,11.38,-0.2,Donna NTAMBUE,26 FEB 2001,CAN,1f2,"Piste Ben Leduc, Montréal (CAN)",18 MAY 2024,1119
5,1084,11.38,0.6,Asha PHILIP,25 OCT 1990,GBR,1h2,"Stade Pierre de Coubertin, Montgeron (FRA)",19 MAY 2024,1118
6,1084,11.38,0.9,Michelle-Lee AHYE,10 APR 1992,TTO,1h2,"Campo Scuola Moreno Martini, Lucca (ITA)",19 MAY 2024,1118
7,1084,11.38,-0.9,Boglárka TAKÁCS,28 AUG 2001,HUN,1,"Štadión SNP, Banská Bystrica (SVK)",24 MAY 2024,1123
8,1084,11.38,0.1,Gémima JOSEPH,17 OCT 2001,FRA,1,"Stade Raymond Petit, Tomblaine (FRA)",25 MAY 2024,1118
9,1084,11.38,0.8,Cassie THOMPSON,20 NOV 2000,BAH,8sf1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1118
10,1084,11.38,0.7,Sarah ATCHO-JAQUIER,01 JUN 1995,SUI,4f2,"Sportanlage Neudorf, St. Gallen (SUI)",25 MAY 2024,1118
11,1084,11.38,1.4,Shockoria WALLACE,09 AUG 1993,JAM,5f1,"National Stadium, Kingston (JAM)",25 MAY 2024,1118
12,1084,11.38,0.6,Xiaojing LIANG,07 APR 1997,CHN,1sf1,"Olympic Sports Center, Huangshi (CHN)",02 JUN 2024,1118
13,1084,11.38,1.5,Nya BUSSEY,01 JUL 2001,USA,7sf1,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1118
14,1084,11.38,0.8,Sanaa FREDERICK,03 JAN 2006,TTO,3h2,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",08 JUN 2024,1118
15,1084,11.38,0.7,Kortnei JOHNSON,11 AUG 1997,USA,5,"Foote Field, Edmonton (CAN)",13 JUN 2024,1118
16,1084,11.38,0.0,Justina Tiana EYAKPOBEYAN,26 SEP 2006,NGR,2sf3,"Samuel Ogbemudia Stadium, Benin City (NGR)",16 JUN 2024,1118
17,1084,11.38,-0.3,Lotta KEMPPINEN,01 APR 1998,FIN,1f4,"Nikkilän keskusurheilukenttä, Sipoo (FIN)",17 JUN 2024,1119
18,1084,11.38,1.9,Marie-Éloise LECLAIR,10 SEP 2002,CAN,2,"Piste Ben Leduc, Montréal (CAN)",21 JUN 2024,1118
19,1084,11.38,0.3,Nya BUSSEY,01 JUL 2001,USA,7h4,"Hayward Field, Eugene, OR (USA)",21 JUN 2024,1118
20,1084,11.38,-0.7,Arianna DE MASI,02 JUN 1999,ITA,4f1,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1122
21,1084,11.38,-1.2,Géraldine FREY,19 JUN 1997,SUI,3h5,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1125
22,1084,11.38,1.8,Lieke KLAVER,20 AUG 1998,NED,2sf1,"FBK Stadium, Hengelo (NED)",28 JUN 2024,1118
23,1084,11.38,0.9,Jorai OPPONG-NKETIAH,2008,CAN,1h3,"Complexe Sportif Claude-Robillard, Montréal (CAN)",28 JUN 2024,1118
24,1084,11.38,0.8,Sarah RICHARD,02 APR 1998,FRA,1h2,"Stade Josette et Roger Mikulak, Angers (FRA)",29 JUN 2024,1118
25,1084,11.38,1.6,Artemis Melina ANASTASIOU,13 AUG 2000,GRE,1h4,"Panthessaliko Stadium, Volos (GRE)",29 JUN 2024,1118
26,1084,11.38,-0.2,Asha PHILIP,25 OCT 1990,GBR,3sf2,"Manchester Regional Arena, Manchester (GBR)",29 JUN 2024,1119
27,1084,11.38,0.2,Chelsea KADIRI,27 JUL 2005,GER,7,"Eintracht-Stadion, Braunschweig (GER)",29 JUN 2024,1118
28,1084,11.38,-1.8,Lorène Dorcas BAZOLO,04 MAY 1983,POR,1,"Estádio Municipal Fontelo, Viseu (POR)",13 JUL 2024,1128
29,1084,11.38,0.0,Rebekka HAASE,02 JAN 1993,GER,4f2,"Stadion Allmend, Luzern (SUI)",16 JUL 2024,1118
30,1084,11.38,-0.8,Krystal SLOLEY,24 APR 2002,JAM,7f3,"Stadion Allmend, Luzern (SUI)",16 JUL 2024,1122
31,1084,11.38,0.9,Javianne OLIVER,26 DEC 1994,USA,6,"Percy Beard Track, Gainesville, FL (USA)",19 JUL 2024,1118
32,1084,11.38,0.1,Lorène Dorcas BAZOLO,04 MAY 1983,POR,5h1,"Stade de France, Paris (FRA)",02 AUG 2024,1118
33,1084,11.38,0.5,Tamara CLARK,09 JAN 1999,USA,7f1,"Stadio Comunale, Bellinzona (SUI)",09 SEP 2024,1118
34,1084,11.38,0.7,He LI,21 FEB 2001,CHN,1sf1,"Sports Center, Quzhou (CHN)",15 SEP 2024,1118
35,1084,11.38,0.1,Zoe HOBBS,11 SEP 1997,NZL,5,"Icahn Stadium, New York, NY (USA)",26 SEP 2024,1118
36,1137,11.39,-0.7,Zoe HOBBS,11 SEP 1997,NZL,1,"Hawke's Bay Sports Park, Hastings (NZL)",20 JAN 2024,1120
37,1137,11.39,1.7,Justina Tiana EYAKPOBEYAN,26 SEP 2006,NGR,1h1,"Stephen Keshi Stadium, Asaba (NGR)",17 FEB 2024,1116
38,1137,11.39,0.5,Bree MASTERS,24 JUN 1995,AUS,2f1,"AIS Athletics Track, Canberra (AUS)",02 MAR 2024,1116
39,1137,11.39,1.7,Quanesha BURKS,15 MAR 1995,USA,4f1,"Percy Beard Track, Gainesville, FL (USA)",30 MAR 2024,1116
40,1137,11.39,1.6,I'Asia WILSON,2003,USA,3f2,"Percy Beard Track, Gainesville, FL (USA)",30 MAR 2024,1116
41,1137,11.39,0.4,Michaela FRANCOIS,2003,USA,1f4,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1116
42,1137,11.39,0.2,Autumn WILSON,16 DEC 2003,USA,1f1,"Geroge C. Griffin Track, Atlanta, GA (USA)",19 APR 2024,1116
43,1137,11.39,-1.4,Jodean WILLIAMS,11 NOV 1993,JAM,1h2,"Jamaica College Ashenheim Stadium, Kingston (JAM)",20 APR 2024,1124
44,1137,11.39,1.7,Bianca WILLIAMS,18 DEC 1993,GBR,7f1,"National Training Center, Clermont, FL (USA)",20 APR 2024,1116
45,1137,11.39,0.9,Jaslyn GARDNER,01 JUN 2000,USA,1h1,"Clarence F. Robison Track, Provo, UT (USA)",26 APR 2024,1116
46,1137,11.39,-0.8,Liana TYSON,,USA,2h2,"Geroge C. Griffin Track, Atlanta, GA (USA)",10 MAY 2024,1120
47,1137,11.39,1.4,Jaidyn RAMSEY,,USA,1h4,"Elon University’s Irwin Belk Track, Elon, NC (USA)",10 MAY 2024,1116
48,1137,11.39,0.2,Christine MALLARD,12 MAY 2004,USA,1h2,"Potts Field, Boulder, CO (USA)",11 MAY 2024,1116
49,1137,11.39,1.1,Briana WILLIAMS,21 MAR 2002,JAM,7f1,"National Stadium, Kingston (JAM)",11 MAY 2024,1116
50,1137,11.39,1.4,Kiley ROBBINS,31 JUL 2002,USA,6,"University of Michigan Outdoor Track Stadium, Ann Arbor, MI (USA)",12 MAY 2024,1116
51,1137,11.39,1.9,Anna BONGIORNI,15 SEP 1993,ITA,4h1,"Centro Sportivo Fontanassa, Savona (ITA)",15 MAY 2024,1116
52,1137,11.39,0.1,Ajla DEL PONTE,15 JUL 1996,SUI,1f1,"Stadion Trinermatten, Zofingen (SUI)",18 MAY 2024,1116
53,1137,11.39,1.6,Ajla DEL PONTE,15 JUL 1996,SUI,2h1,"Stadion Trinermatten, Zofingen (SUI)",18 MAY 2024,1116
54,1137,11.39,1.2,Marie-ange RIMLINGER,31 DEC 2001,FRA,4,"Stade Pierre de Coubertin, Montgeron (FRA)",19 MAY 2024,1116
55,1137,11.39,2.0,Juvonna CORNETTE,,GUY,3h3,"Emporia St. Francis G. Welch Stadium, Emporia, KS (USA)",23 MAY 2024,1116
56,1137,11.39,1.3,Olivia FOTOPOULOU,20 DEC 1996,CYP,2,"Atatürk Stadyumu, Izmir (TUR)",25 MAY 2024,1116
57,1137,11.39,0.4,Lisa MAYER,02 MAY 1996,GER,1h3,"Stadion Manfort, Leverkusen (GER)",25 MAY 2024,1116
58,1137,11.39,0.5,Cynteria JAMES,07 SEP 2005,USA,6sf3,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1116
